"Plot Title: Pine Creek North"
"#","Date Time, GMT-06:00","Avg: Temperature, °F (LGR S/N: 10719008)","Coupler Detached (LGR S/N: 10719008)","Coupler Attached (LGR S/N: 10719008)","Stopped (LGR S/N: 10719008)","End Of File (LGR S/N: 10719008)"
550,08/01/15 09:00:00 PM,62.620,,,,
551,08/01/15 10:00:00 PM,62.661,,,,
552,08/01/15 11:00:00 PM,62.577,,,,
553,08/02/15 12:00:00 AM,62.406,,,,
554,08/02/15 01:00:00 AM,62.105,,,,
555,08/02/15 02:00:00 AM,61.804,,,,
556,08/02/15 03:00:00 AM,61.462,,,,
557,08/02/15 04:00:00 AM,61.075,,,,
558,08/02/15 05:00:00 AM,60.733,,,,
559,08/02/15 06:00:00 AM,60.346,,,,
560,08/02/15 07:00:00 AM,60.003,,,,
561,08/02/15 08:00:00 AM,59.702,,,,
562,08/02/15 09:00:00 AM,59.445,,,,
563,08/02/15 10:00:00 AM,59.272,,,,
564,08/02/15 11:00:00 AM,59.272,,,,
565,08/02/15 12:00:00 PM,59.445,,,,
566,08/02/15 01:00:00 PM,59.830,,,,
567,08/02/15 02:00:00 PM,60.433,,,,
568,08/02/15 03:00:00 PM,61.119,,,,
569,08/02/15 04:00:00 PM,61.848,,,,
570,08/02/15 05:00:00 PM,62.533,,,,
571,08/02/15 06:00:00 PM,63.133,,,,
572,08/02/15 07:00:00 PM,63.475,,,,
573,08/02/15 08:00:00 PM,63.648,,,,
574,08/02/15 09:00:00 PM,63.689,,,,
575,08/02/15 10:00:00 PM,63.604,,,,
576,08/02/15 11:00:00 PM,63.390,,,,
577,08/03/15 12:00:00 AM,63.133,,,,
578,08/03/15 01:00:00 AM,62.791,,,,
579,08/03/15 02:00:00 AM,62.447,,,,
580,08/03/15 03:00:00 AM,62.105,,,,
581,08/03/15 04:00:00 AM,61.720,,,,
582,08/03/15 05:00:00 AM,61.376,,,,
583,08/03/15 06:00:00 AM,61.032,,,,
584,08/03/15 07:00:00 AM,60.733,,,,
585,08/03/15 08:00:00 AM,60.474,,,,
586,08/03/15 09:00:00 AM,60.217,,,,
587,08/03/15 10:00:00 AM,60.089,,,,
588,08/03/15 11:00:00 AM,60.046,,,,
589,08/03/15 12:00:00 PM,60.174,,,,
590,08/03/15 01:00:00 PM,60.474,,,,
591,08/03/15 02:00:00 PM,60.948,,,,
592,08/03/15 03:00:00 PM,61.462,,,,
593,08/03/15 04:00:00 PM,62.019,,,,
594,08/03/15 05:00:00 PM,62.533,,,,
595,08/03/15 06:00:00 PM,62.962,,,,
596,08/03/15 07:00:00 PM,63.304,,,,
597,08/03/15 08:00:00 PM,63.518,,,,
598,08/03/15 09:00:00 PM,63.604,,,,
599,08/03/15 10:00:00 PM,63.561,,,,
600,08/03/15 11:00:00 PM,63.433,,,,
601,08/04/15 12:00:00 AM,63.262,,,,
602,08/04/15 01:00:00 AM,63.005,,,,
603,08/04/15 02:00:00 AM,62.791,,,,
604,08/04/15 03:00:00 AM,62.533,,,,
605,08/04/15 04:00:00 AM,62.233,,,,
606,08/04/15 05:00:00 AM,61.977,,,,
607,08/04/15 06:00:00 AM,61.720,,,,
608,08/04/15 07:00:00 AM,61.419,,,,
609,08/04/15 08:00:00 AM,61.162,,,,
610,08/04/15 09:00:00 AM,60.904,,,,
611,08/04/15 10:00:00 AM,60.733,,,,
612,08/04/15 11:00:00 AM,60.561,,,,
613,08/04/15 12:00:00 PM,60.474,,,,
614,08/04/15 01:00:00 PM,60.474,,,,
615,08/04/15 02:00:00 PM,60.474,,,,
616,08/04/15 03:00:00 PM,60.474,,,,
617,08/04/15 04:00:00 PM,60.604,,,,
618,08/04/15 05:00:00 PM,60.775,,,,
619,08/04/15 06:00:00 PM,61.032,,,,
620,08/04/15 07:00:00 PM,61.205,,,,
621,08/04/15 08:00:00 PM,61.376,,,,
622,08/04/15 09:00:00 PM,61.419,,,,
623,08/04/15 10:00:00 PM,61.376,,,,
624,08/04/15 11:00:00 PM,61.248,,,,
625,08/05/15 12:00:00 AM,61.032,,,,
626,08/05/15 01:00:00 AM,60.818,,,,
627,08/05/15 02:00:00 AM,60.561,,,,
628,08/05/15 03:00:00 AM,60.303,,,,
629,08/05/15 04:00:00 AM,60.046,,,,
630,08/05/15 05:00:00 AM,59.830,,,,
631,08/05/15 06:00:00 AM,59.529,,,,
632,08/05/15 07:00:00 AM,59.272,,,,
633,08/05/15 08:00:00 AM,59.014,,,,
634,08/05/15 09:00:00 AM,58.842,,,,
635,08/05/15 10:00:00 AM,58.712,,,,
636,08/05/15 11:00:00 AM,58.755,,,,
637,08/05/15 12:00:00 PM,58.885,,,,
638,08/05/15 01:00:00 PM,59.185,,,,
639,08/05/15 02:00:00 PM,59.702,,,,
640,08/05/15 03:00:00 PM,60.260,,,,
641,08/05/15 04:00:00 PM,60.861,,,,
642,08/05/15 05:00:00 PM,61.547,,,,
643,08/05/15 06:00:00 PM,62.148,,,,
644,08/05/15 07:00:00 PM,62.577,,,,
645,08/05/15 08:00:00 PM,62.875,,,,
646,08/05/15 09:00:00 PM,63.005,,,,
647,08/05/15 10:00:00 PM,63.048,,,,
648,08/05/15 11:00:00 PM,62.919,,,,
649,08/06/15 12:00:00 AM,62.748,,,,
650,08/06/15 01:00:00 AM,62.533,,,,
651,08/06/15 02:00:00 AM,62.319,,,,
652,08/06/15 03:00:00 AM,62.105,,,,
653,08/06/15 04:00:00 AM,61.848,,,,
654,08/06/15 05:00:00 AM,61.590,,,,
655,08/06/15 06:00:00 AM,61.333,,,,
656,08/06/15 07:00:00 AM,61.075,,,,
657,08/06/15 08:00:00 AM,60.861,,,,
658,08/06/15 09:00:00 AM,60.647,,,,
659,08/06/15 10:00:00 AM,60.517,,,,
660,08/06/15 11:00:00 AM,60.517,,,,
661,08/06/15 12:00:00 PM,60.604,,,,
662,08/06/15 01:00:00 PM,60.818,,,,
663,08/06/15 02:00:00 PM,61.119,,,,
664,08/06/15 03:00:00 PM,61.547,,,,
665,08/06/15 04:00:00 PM,62.019,,,,
666,08/06/15 05:00:00 PM,62.362,,,,
667,08/06/15 06:00:00 PM,62.704,,,,
668,08/06/15 07:00:00 PM,62.962,,,,
669,08/06/15 08:00:00 PM,63.090,,,,
670,08/06/15 09:00:00 PM,63.176,,,,
671,08/06/15 10:00:00 PM,63.133,,,,
672,08/06/15 11:00:00 PM,62.962,,,,
673,08/07/15 12:00:00 AM,62.748,,,,
674,08/07/15 01:00:00 AM,62.447,,,,
675,08/07/15 02:00:00 AM,62.148,,,,
676,08/07/15 03:00:00 AM,61.761,,,,
677,08/07/15 04:00:00 AM,61.419,,,,
678,08/07/15 05:00:00 AM,61.032,,,,
679,08/07/15 06:00:00 AM,60.690,,,,
680,08/07/15 07:00:00 AM,60.346,,,,
681,08/07/15 08:00:00 AM,60.003,,,,
682,08/07/15 09:00:00 AM,59.745,,,,
683,08/07/15 10:00:00 AM,59.572,,,,
684,08/07/15 11:00:00 AM,59.529,,,,
685,08/07/15 12:00:00 PM,59.616,,,,
686,08/07/15 01:00:00 PM,59.788,,,,
687,08/07/15 02:00:00 PM,60.132,,,,
688,08/07/15 03:00:00 PM,60.561,,,,
689,08/07/15 04:00:00 PM,60.991,,,,
690,08/07/15 05:00:00 PM,61.506,,,,
691,08/07/15 06:00:00 PM,61.891,,,,
692,08/07/15 07:00:00 PM,62.191,,,,
693,08/07/15 08:00:00 PM,62.406,,,,
694,08/07/15 09:00:00 PM,62.490,,,,
695,08/07/15 10:00:00 PM,62.490,,,,
696,08/07/15 11:00:00 PM,62.406,,,,
697,08/08/15 12:00:00 AM,62.276,,,,
698,08/08/15 01:00:00 AM,62.105,,,,
699,08/08/15 02:00:00 AM,61.848,,,,
700,08/08/15 03:00:00 AM,61.633,,,,
701,08/08/15 04:00:00 AM,61.419,,,,
702,08/08/15 05:00:00 AM,61.162,,,,
703,08/08/15 06:00:00 AM,60.948,,,,
704,08/08/15 07:00:00 AM,60.733,,,,
705,08/08/15 08:00:00 AM,60.561,,,,
706,08/08/15 09:00:00 AM,60.390,,,,
707,08/08/15 10:00:00 AM,60.217,,,,
708,08/08/15 11:00:00 AM,60.132,,,,
709,08/08/15 12:00:00 PM,60.089,,,,
710,08/08/15 01:00:00 PM,60.174,,,,
711,08/08/15 02:00:00 PM,60.346,,,,
712,08/08/15 03:00:00 PM,60.647,,,,
713,08/08/15 04:00:00 PM,61.032,,,,
714,08/08/15 05:00:00 PM,61.419,,,,
715,08/08/15 06:00:00 PM,61.761,,,,
716,08/08/15 07:00:00 PM,62.019,,,,
717,08/08/15 08:00:00 PM,62.233,,,,
718,08/08/15 09:00:00 PM,62.362,,,,
719,08/08/15 10:00:00 PM,62.406,,,,
720,08/08/15 11:00:00 PM,62.362,,,,
721,08/09/15 12:00:00 AM,62.233,,,,
722,08/09/15 01:00:00 AM,62.062,,,,
723,08/09/15 02:00:00 AM,61.891,,,,
724,08/09/15 03:00:00 AM,61.677,,,,
725,08/09/15 04:00:00 AM,61.506,,,,
726,08/09/15 05:00:00 AM,61.248,,,,
727,08/09/15 06:00:00 AM,61.032,,,,
728,08/09/15 07:00:00 AM,60.818,,,,
729,08/09/15 08:00:00 AM,60.604,,,,
730,08/09/15 09:00:00 AM,60.390,,,,
731,08/09/15 10:00:00 AM,60.260,,,,
732,08/09/15 11:00:00 AM,60.174,,,,
733,08/09/15 12:00:00 PM,60.174,,,,
734,08/09/15 01:00:00 PM,60.303,,,,
735,08/09/15 02:00:00 PM,60.561,,,,
736,08/09/15 03:00:00 PM,60.948,,,,
737,08/09/15 04:00:00 PM,61.333,,,,
738,08/09/15 05:00:00 PM,61.761,,,,
739,08/09/15 06:00:00 PM,62.191,,,,
740,08/09/15 07:00:00 PM,62.533,,,,
741,08/09/15 08:00:00 PM,62.791,,,,
742,08/09/15 09:00:00 PM,62.919,,,,
743,08/09/15 10:00:00 PM,62.962,,,,
744,08/09/15 11:00:00 PM,62.919,,,,
745,08/10/15 12:00:00 AM,62.748,,,,
746,08/10/15 01:00:00 AM,62.577,,,,
747,08/10/15 02:00:00 AM,62.319,,,,
748,08/10/15 03:00:00 AM,62.105,,,,
749,08/10/15 04:00:00 AM,61.761,,,,
750,08/10/15 05:00:00 AM,61.462,,,,
751,08/10/15 06:00:00 AM,61.119,,,,
752,08/10/15 07:00:00 AM,60.818,,,,
753,08/10/15 08:00:00 AM,60.517,,,,
754,08/10/15 09:00:00 AM,60.260,,,,
755,08/10/15 10:00:00 AM,60.046,,,,
756,08/10/15 11:00:00 AM,59.959,,,,
757,08/10/15 12:00:00 PM,59.959,,,,
758,08/10/15 01:00:00 PM,60.089,,,,
759,08/10/15 02:00:00 PM,60.346,,,,
760,08/10/15 03:00:00 PM,60.733,,,,
761,08/10/15 04:00:00 PM,61.205,,,,
762,08/10/15 05:00:00 PM,61.633,,,,
763,08/10/15 06:00:00 PM,62.019,,,,
764,08/10/15 07:00:00 PM,62.276,,,,
765,08/10/15 08:00:00 PM,62.447,,,,
766,08/10/15 09:00:00 PM,62.533,,,,
767,08/10/15 10:00:00 PM,62.490,,,,
768,08/10/15 11:00:00 PM,62.362,,,,
769,08/11/15 12:00:00 AM,62.191,,,,
770,08/11/15 01:00:00 AM,61.977,,,,
771,08/11/15 02:00:00 AM,61.720,,,,
772,08/11/15 03:00:00 AM,61.462,,,,
773,08/11/15 04:00:00 AM,61.205,,,,
774,08/11/15 05:00:00 AM,60.948,,,,
775,08/11/15 06:00:00 AM,60.690,,,,
776,08/11/15 07:00:00 AM,60.474,,,,
777,08/11/15 08:00:00 AM,60.217,,,,
778,08/11/15 09:00:00 AM,60.046,,,,
779,08/11/15 10:00:00 AM,59.916,,,,
780,08/11/15 11:00:00 AM,59.873,,,,
781,08/11/15 12:00:00 PM,59.959,,,,
782,08/11/15 01:00:00 PM,60.174,,,,
783,08/11/15 02:00:00 PM,60.561,,,,
784,08/11/15 03:00:00 PM,60.991,,,,
785,08/11/15 04:00:00 PM,61.462,,,,
786,08/11/15 05:00:00 PM,61.934,,,,
787,08/11/15 06:00:00 PM,62.362,,,,
788,08/11/15 07:00:00 PM,62.748,,,,
789,08/11/15 08:00:00 PM,63.005,,,,
790,08/11/15 09:00:00 PM,63.176,,,,
791,08/11/15 10:00:00 PM,63.176,,,,
792,08/11/15 11:00:00 PM,63.133,,,,
793,08/12/15 12:00:00 AM,63.048,,,,
794,08/12/15 01:00:00 AM,62.834,,,,
795,08/12/15 02:00:00 AM,62.620,,,,
796,08/12/15 03:00:00 AM,62.362,,,,
797,08/12/15 04:00:00 AM,62.148,,,,
798,08/12/15 05:00:00 AM,61.891,,,,
799,08/12/15 06:00:00 AM,61.633,,,,
800,08/12/15 07:00:00 AM,61.419,,,,
801,08/12/15 08:00:00 AM,61.162,,,,
802,08/12/15 09:00:00 AM,60.991,,,,
803,08/12/15 10:00:00 AM,60.861,,,,
804,08/12/15 11:00:00 AM,60.818,,,,
805,08/12/15 12:00:00 PM,60.904,,,,
806,08/12/15 01:00:00 PM,61.119,,,,
807,08/12/15 02:00:00 PM,61.506,,,,
808,08/12/15 03:00:00 PM,61.934,,,,
809,08/12/15 04:00:00 PM,62.447,,,,
810,08/12/15 05:00:00 PM,63.048,,,,
811,08/12/15 06:00:00 PM,63.561,,,,
812,08/12/15 07:00:00 PM,63.990,,,,
813,08/12/15 08:00:00 PM,64.288,,,,
814,08/12/15 09:00:00 PM,64.418,,,,
815,08/12/15 10:00:00 PM,64.418,,,,
816,08/12/15 11:00:00 PM,64.332,,,,
817,08/13/15 12:00:00 AM,64.161,,,,
818,08/13/15 01:00:00 AM,63.946,,,,
819,08/13/15 02:00:00 AM,63.732,,,,
820,08/13/15 03:00:00 AM,63.433,,,,
821,08/13/15 04:00:00 AM,63.176,,,,
822,08/13/15 05:00:00 AM,62.919,,,,
823,08/13/15 06:00:00 AM,62.704,,,,
824,08/13/15 07:00:00 AM,62.447,,,,
825,08/13/15 08:00:00 AM,62.233,,,,
826,08/13/15 09:00:00 AM,62.019,,,,
827,08/13/15 10:00:00 AM,61.891,,,,
828,08/13/15 11:00:00 AM,61.848,,,,
829,08/13/15 12:00:00 PM,61.891,,,,
830,08/13/15 01:00:00 PM,62.148,,,,
831,08/13/15 02:00:00 PM,62.577,,,,
832,08/13/15 03:00:00 PM,63.133,,,,
833,08/13/15 04:00:00 PM,63.648,,,,
834,08/13/15 05:00:00 PM,64.204,,,,
835,08/13/15 06:00:00 PM,64.760,,,,
836,08/13/15 07:00:00 PM,65.188,,,,
837,08/13/15 08:00:00 PM,65.359,,,,
838,08/13/15 09:00:00 PM,65.403,,,,
839,08/13/15 10:00:00 PM,65.316,,,,
840,08/13/15 11:00:00 PM,65.102,,,,
841,08/14/15 12:00:00 AM,64.803,,,,
842,08/14/15 01:00:00 AM,64.459,,,,
843,08/14/15 02:00:00 AM,64.074,,,,
844,08/14/15 03:00:00 AM,63.689,,,,
845,08/14/15 04:00:00 AM,63.304,,,,
846,08/14/15 05:00:00 AM,62.919,,,,
847,08/14/15 06:00:00 AM,62.533,,,,
848,08/14/15 07:00:00 AM,62.105,,,,
849,08/14/15 08:00:00 AM,61.720,,,,
850,08/14/15 09:00:00 AM,61.419,,,,
851,08/14/15 10:00:00 AM,61.162,,,,
852,08/14/15 11:00:00 AM,61.119,,,,
853,08/14/15 12:00:00 PM,61.205,,,,
854,08/14/15 01:00:00 PM,61.506,,,,
855,08/14/15 02:00:00 PM,61.934,,,,
856,08/14/15 03:00:00 PM,62.577,,,,
857,08/14/15 04:00:00 PM,63.219,,,,
858,08/14/15 05:00:00 PM,63.990,,,,
859,08/14/15 06:00:00 PM,64.589,,,,
860,08/14/15 07:00:00 PM,64.931,,,,
861,08/14/15 08:00:00 PM,65.102,,,,
862,08/14/15 09:00:00 PM,65.145,,,,
863,08/14/15 10:00:00 PM,65.017,,,,
864,08/14/15 11:00:00 PM,64.760,,,,
865,08/15/15 12:00:00 AM,64.418,,,,
866,08/15/15 01:00:00 AM,64.074,,,,
867,08/15/15 02:00:00 AM,63.732,,,,
868,08/15/15 03:00:00 AM,63.390,,,,
869,08/15/15 04:00:00 AM,63.090,,,,
870,08/15/15 05:00:00 AM,62.791,,,,
871,08/15/15 06:00:00 AM,62.490,,,,
872,08/15/15 07:00:00 AM,62.233,,,,
873,08/15/15 08:00:00 AM,61.977,,,,
874,08/15/15 09:00:00 AM,61.804,,,,
875,08/15/15 10:00:00 AM,61.720,,,,
876,08/15/15 11:00:00 AM,61.804,,,,
877,08/15/15 12:00:00 PM,62.019,,,,
878,08/15/15 01:00:00 PM,62.447,,,,
879,08/15/15 02:00:00 PM,63.048,,,,
880,08/15/15 03:00:00 PM,63.689,,,,
881,08/15/15 04:00:00 PM,64.375,,,,
882,08/15/15 05:00:00 PM,65.145,,,,
883,08/15/15 06:00:00 PM,65.829,,,,
884,08/15/15 07:00:00 PM,66.214,,,,
885,08/15/15 08:00:00 PM,66.385,,,,
886,08/15/15 09:00:00 PM,66.301,,,,
887,08/15/15 10:00:00 PM,66.043,,,,
888,08/15/15 11:00:00 PM,65.701,,,,
889,08/16/15 12:00:00 AM,65.359,,,,
890,08/16/15 01:00:00 AM,65.017,,,,
891,08/16/15 02:00:00 AM,64.589,,,,
892,08/16/15 03:00:00 AM,64.204,,,,
893,08/16/15 04:00:00 AM,63.775,,,,
894,08/16/15 05:00:00 AM,63.390,,,,
895,08/16/15 06:00:00 AM,63.048,,,,
896,08/16/15 07:00:00 AM,62.704,,,,
897,08/16/15 08:00:00 AM,62.362,,,,
898,08/16/15 09:00:00 AM,62.019,,,,
899,08/16/15 10:00:00 AM,61.761,,,,
900,08/16/15 11:00:00 AM,61.590,,,,
901,08/16/15 12:00:00 PM,61.506,,,,
902,08/16/15 01:00:00 PM,61.547,,,,
903,08/16/15 02:00:00 PM,61.720,,,,
904,08/16/15 03:00:00 PM,61.934,,,,
905,08/16/15 04:00:00 PM,62.233,,,,
906,08/16/15 05:00:00 PM,62.620,,,,
907,08/16/15 06:00:00 PM,62.919,,,,
908,08/16/15 07:00:00 PM,63.090,,,,
909,08/16/15 08:00:00 PM,63.133,,,,
910,08/16/15 09:00:00 PM,63.048,,,,
911,08/16/15 10:00:00 PM,62.875,,,,
912,08/16/15 11:00:00 PM,62.577,,,,
913,08/17/15 12:00:00 AM,62.276,,,,
914,08/17/15 01:00:00 AM,61.891,,,,
915,08/17/15 02:00:00 AM,61.506,,,,
916,08/17/15 03:00:00 AM,61.119,,,,
917,08/17/15 04:00:00 AM,60.690,,,,
918,08/17/15 05:00:00 AM,60.346,,,,
919,08/17/15 06:00:00 AM,59.959,,,,
920,08/17/15 07:00:00 AM,59.659,,,,
921,08/17/15 08:00:00 AM,59.358,,,,
922,08/17/15 09:00:00 AM,59.056,,,,
923,08/17/15 10:00:00 AM,58.842,,,,
924,08/17/15 11:00:00 AM,58.712,,,,
925,08/17/15 12:00:00 PM,58.582,,,,
926,08/17/15 01:00:00 PM,58.582,,,,
927,08/17/15 02:00:00 PM,58.582,,,,
928,08/17/15 03:00:00 PM,58.669,,,,
929,08/17/15 04:00:00 PM,58.842,,,,
930,08/17/15 05:00:00 PM,59.099,,,,
931,08/17/15 06:00:00 PM,59.272,,,,
932,08/17/15 07:00:00 PM,59.445,,,,
933,08/17/15 08:00:00 PM,59.445,,,,
934,08/17/15 09:00:00 PM,59.358,,,,
935,08/17/15 10:00:00 PM,59.185,,,,
936,08/17/15 11:00:00 PM,58.971,,,,
937,08/18/15 12:00:00 AM,58.755,,,,
938,08/18/15 01:00:00 AM,58.498,,,,
939,08/18/15 02:00:00 AM,58.195,,,,
940,08/18/15 03:00:00 AM,57.936,,,,
941,08/18/15 04:00:00 AM,57.679,,,,
942,08/18/15 05:00:00 AM,57.376,,,,
943,08/18/15 06:00:00 AM,57.117,,,,
944,08/18/15 07:00:00 AM,56.772,,,,
945,08/18/15 08:00:00 AM,56.383,,,,
946,08/18/15 09:00:00 AM,56.079,,,,
947,08/18/15 10:00:00 AM,55.906,,,,
948,08/18/15 11:00:00 AM,55.819,,,,
949,08/18/15 12:00:00 PM,55.776,,,,
950,08/18/15 01:00:00 PM,55.776,,,,
951,08/18/15 02:00:00 PM,56.035,,,,
952,08/18/15 03:00:00 PM,56.165,,,,
953,08/18/15 04:00:00 PM,56.251,,,,
954,08/18/15 05:00:00 PM,56.122,,,,
955,08/18/15 06:00:00 PM,55.992,,,,
956,08/18/15 07:00:00 PM,55.558,,,,
957,08/18/15 08:00:00 PM,55.038,,,,
958,08/18/15 09:00:00 PM,54.430,,,,
959,08/18/15 10:00:00 PM,53.733,,,,
960,08/18/15 11:00:00 PM,53.121,,,,
961,08/19/15 12:00:00 AM,52.554,,,,
962,08/19/15 01:00:00 AM,51.984,,,,
963,08/19/15 02:00:00 AM,51.458,,,,
964,08/19/15 03:00:00 AM,50.929,,,,
965,08/19/15 04:00:00 AM,50.533,,,,
966,08/19/15 05:00:00 AM,50.223,,,,
967,08/19/15 06:00:00 AM,49.959,,,,
968,08/19/15 07:00:00 AM,49.959,,,,
969,08/19/15 08:00:00 AM,50.180,,,,
970,08/19/15 09:00:00 AM,51.062,,,,
971,08/19/15 10:00:00 AM,52.423,,,,
972,08/19/15 11:00:00 AM,53.994,,,,
973,08/19/15 12:00:00 PM,56.079,,,,
974,08/19/15 01:00:00 PM,58.152,,,,
975,08/19/15 02:00:00 PM,59.830,,,,
976,08/19/15 03:00:00 PM,61.119,,,,
977,08/19/15 04:00:00 PM,62.105,,,,
978,08/19/15 05:00:00 PM,61.977,,,,
979,08/19/15 06:00:00 PM,61.590,,,,
980,08/19/15 07:00:00 PM,60.433,,,,
981,08/19/15 08:00:00 PM,59.099,,,,
982,08/19/15 09:00:00 PM,57.807,,,,
983,08/19/15 10:00:00 PM,56.556,,,,
984,08/19/15 11:00:00 PM,55.342,,,,
985,08/20/15 12:00:00 AM,54.343,,,,
986,08/20/15 01:00:00 AM,53.472,,,,
987,08/20/15 02:00:00 AM,52.772,,,,
988,08/20/15 03:00:00 AM,52.291,,,,
989,08/20/15 04:00:00 AM,51.984,,,,
990,08/20/15 05:00:00 AM,51.589,,,,
991,08/20/15 06:00:00 AM,51.237,,,,
992,08/20/15 07:00:00 AM,51.105,,,,
993,08/20/15 08:00:00 AM,51.458,,,,
994,08/20/15 09:00:00 AM,52.335,,,,
995,08/20/15 10:00:00 AM,53.865,,,,
996,08/20/15 11:00:00 AM,55.949,,,,
997,08/20/15 12:00:00 PM,58.411,,,,
998,08/20/15 01:00:00 PM,60.818,,,,
999,08/20/15 02:00:00 PM,63.005,,,,
1000,08/20/15 03:00:00 PM,64.632,,,,
1001,08/20/15 04:00:00 PM,65.745,,,,
1002,08/20/15 05:00:00 PM,66.087,,,,
1003,08/20/15 06:00:00 PM,65.615,,,,
1004,08/20/15 07:00:00 PM,64.589,,,,
1005,08/20/15 08:00:00 PM,63.048,,,,
1006,08/20/15 09:00:00 PM,61.462,,,,
1007,08/20/15 10:00:00 PM,59.916,,,,
1008,08/20/15 11:00:00 PM,58.498,,,,
1009,08/21/15 12:00:00 AM,57.290,,,,
1010,08/21/15 01:00:00 AM,56.340,,,,
1011,08/21/15 02:00:00 AM,55.558,,,,
1012,08/21/15 03:00:00 AM,54.820,,,,
1013,08/21/15 04:00:00 AM,54.255,,,,
1014,08/21/15 05:00:00 AM,53.690,,,,
1015,08/21/15 06:00:00 AM,53.209,,,,
1016,08/21/15 07:00:00 AM,52.992,,,,
1017,08/21/15 08:00:00 AM,53.298,,,,
1018,08/21/15 09:00:00 AM,54.343,,,,
1019,08/21/15 10:00:00 AM,55.906,,,,
1020,08/21/15 11:00:00 AM,57.850,,,,
1021,08/21/15 12:00:00 PM,60.174,,,,
1022,08/21/15 01:00:00 PM,62.447,,,,
1023,08/21/15 02:00:00 PM,64.459,,,,
1024,08/21/15 03:00:00 PM,66.130,,,,
1025,08/21/15 04:00:00 PM,67.028,,,,
1026,08/21/15 05:00:00 PM,67.285,,,,
1027,08/21/15 06:00:00 PM,66.900,,,,
1028,08/21/15 07:00:00 PM,65.745,,,,
1029,08/21/15 08:00:00 PM,64.161,,,,
1030,08/21/15 09:00:00 PM,62.577,,,,
1031,08/21/15 10:00:00 PM,61.333,,,,
1032,08/21/15 11:00:00 PM,60.346,,,,
1033,08/22/15 12:00:00 AM,59.659,,,,
1034,08/22/15 01:00:00 AM,59.142,,,,
1035,08/22/15 02:00:00 AM,58.669,,,,
1036,08/22/15 03:00:00 AM,58.066,,,,
1037,08/22/15 04:00:00 AM,57.463,,,,
1038,08/22/15 05:00:00 AM,56.728,,,,
1039,08/22/15 06:00:00 AM,56.035,,,,
1040,08/22/15 07:00:00 AM,55.558,,,,
1041,08/22/15 08:00:00 AM,55.386,,,,
1042,08/22/15 09:00:00 AM,55.819,,,,
1043,08/22/15 10:00:00 AM,56.858,,,,
1044,08/22/15 11:00:00 AM,58.195,,,,
1045,08/22/15 12:00:00 PM,59.272,,,,
1046,08/22/15 01:00:00 PM,60.433,,,,
1047,08/22/15 02:00:00 PM,61.547,,,,
1048,08/22/15 03:00:00 PM,62.019,,,,
1049,08/22/15 04:00:00 PM,61.977,,,,
1050,08/22/15 05:00:00 PM,61.761,,,,
1051,08/22/15 06:00:00 PM,60.733,,,,
1052,08/22/15 07:00:00 PM,59.315,,,,
1053,08/22/15 08:00:00 PM,57.893,,,,
1054,08/22/15 09:00:00 PM,56.815,,,,
1055,08/22/15 10:00:00 PM,55.647,,,,
1056,08/22/15 11:00:00 PM,54.561,,,,
1057,08/23/15 12:00:00 AM,53.515,,,,
1058,08/23/15 01:00:00 AM,52.509,,,,
1059,08/23/15 02:00:00 AM,51.544,,,,
1060,08/23/15 03:00:00 AM,50.621,,,,
1061,08/23/15 04:00:00 AM,49.782,,,,
1062,08/23/15 05:00:00 AM,49.073,,,,
1063,08/23/15 06:00:00 AM,48.450,,,,
1064,08/23/15 07:00:00 AM,47.959,,,,
1065,08/23/15 08:00:00 AM,48.137,,,,
1066,08/23/15 09:00:00 AM,49.116,,,,
1067,08/23/15 10:00:00 AM,50.664,,,,
1068,08/23/15 11:00:00 AM,52.817,,,,
1069,08/23/15 12:00:00 PM,55.342,,,,
1070,08/23/15 01:00:00 PM,57.850,,,,
1071,08/23/15 02:00:00 PM,60.089,,,,
1072,08/23/15 03:00:00 PM,61.848,,,,
1073,08/23/15 04:00:00 PM,62.962,,,,
1074,08/23/15 05:00:00 PM,63.304,,,,
1075,08/23/15 06:00:00 PM,62.919,,,,
1076,08/23/15 07:00:00 PM,61.848,,,,
1077,08/23/15 08:00:00 PM,60.390,,,,
1078,08/23/15 09:00:00 PM,58.798,,,,
1079,08/23/15 10:00:00 PM,57.247,,,,
1080,08/23/15 11:00:00 PM,55.863,,,,
1081,08/24/15 12:00:00 AM,54.604,,,,
1082,08/24/15 01:00:00 AM,53.515,,,,
1083,08/24/15 02:00:00 AM,52.597,,,,
1084,08/24/15 03:00:00 AM,51.809,,,,
1085,08/24/15 04:00:00 AM,51.148,,,,
1086,08/24/15 05:00:00 AM,50.576,,,,
1087,08/24/15 06:00:00 AM,50.047,,,,
1088,08/24/15 07:00:00 AM,49.692,,,,
1089,08/24/15 08:00:00 AM,49.914,,,,
1090,08/24/15 09:00:00 AM,50.841,,,,
1091,08/24/15 10:00:00 AM,52.378,,,,
1092,08/24/15 11:00:00 AM,54.473,,,,
1093,08/24/15 12:00:00 PM,56.944,,,,
1094,08/24/15 01:00:00 PM,59.486,,,,
1095,08/24/15 02:00:00 PM,61.848,,,,
1096,08/24/15 03:00:00 PM,63.648,,,,
1097,08/24/15 04:00:00 PM,64.845,,,,
1098,08/24/15 05:00:00 PM,65.230,,,,
1099,08/24/15 06:00:00 PM,64.803,,,,
