"Plot Title: Pine Creek South"
"#","Date Time, GMT-06:00","Avg: Temperature, °F (LGR S/N: 10719012)","Coupler Detached (LGR S/N: 10719012)","Coupler Attached (LGR S/N: 10719012)","Stopped (LGR S/N: 10719012)","End Of File (LGR S/N: 10719012)"
550,08/01/15 09:00:00 PM,72.178,,,,
551,08/01/15 10:00:00 PM,70.759,,,,
552,08/01/15 11:00:00 PM,69.427,,,,
553,08/02/15 12:00:00 AM,68.099,,,,
554,08/02/15 01:00:00 AM,66.857,,,,
555,08/02/15 02:00:00 AM,65.872,,,,
556,08/02/15 03:00:00 AM,64.888,,,,
557,08/02/15 04:00:00 AM,63.990,,,,
558,08/02/15 05:00:00 AM,63.176,,,,
559,08/02/15 06:00:00 AM,62.362,,,,
560,08/02/15 07:00:00 AM,62.019,,,,
561,08/02/15 08:00:00 AM,62.406,,,,
562,08/02/15 09:00:00 AM,63.219,,,,
563,08/02/15 10:00:00 AM,65.574,,,,
564,08/02/15 11:00:00 AM,71.274,,,,
565,08/02/15 12:00:00 PM,76.246,,,,
566,08/02/15 01:00:00 PM,82.441,,,,
567,08/02/15 02:00:00 PM,85.849,,,,
568,08/02/15 03:00:00 PM,86.572,,,,
569,08/02/15 04:00:00 PM,86.527,,,,
570,08/02/15 05:00:00 PM,84.452,,,,
571,08/02/15 06:00:00 PM,81.597,,,,
572,08/02/15 07:00:00 PM,79.435,,,,
573,08/02/15 08:00:00 PM,77.553,,,,
574,08/02/15 09:00:00 PM,75.508,,,,
575,08/02/15 10:00:00 PM,73.774,,,,
576,08/02/15 11:00:00 PM,72.221,,,,
577,08/03/15 12:00:00 AM,70.803,,,,
578,08/03/15 01:00:00 AM,69.557,,,,
579,08/03/15 02:00:00 AM,68.484,,,,
580,08/03/15 03:00:00 AM,67.586,,,,
581,08/03/15 04:00:00 AM,66.686,,,,
582,08/03/15 05:00:00 AM,65.959,,,,
583,08/03/15 06:00:00 AM,65.316,,,,
584,08/03/15 07:00:00 AM,65.188,,,,
585,08/03/15 08:00:00 AM,65.230,,,,
586,08/03/15 09:00:00 AM,66.429,,,,
587,08/03/15 10:00:00 AM,68.443,,,,
588,08/03/15 11:00:00 AM,72.997,,,,
589,08/03/15 12:00:00 PM,76.289,,,,
590,08/03/15 01:00:00 PM,80.139,,,,
591,08/03/15 02:00:00 PM,82.841,,,,
592,08/03/15 03:00:00 PM,84.227,,,,
593,08/03/15 04:00:00 PM,83.914,,,,
594,08/03/15 05:00:00 PM,82.308,,,,
595,08/03/15 06:00:00 PM,80.139,,,,
596,08/03/15 07:00:00 PM,78.427,,,,
597,08/03/15 08:00:00 PM,76.636,,,,
598,08/03/15 09:00:00 PM,75.074,,,,
599,08/03/15 10:00:00 PM,73.515,,,,
600,08/03/15 11:00:00 PM,72.136,,,,
601,08/04/15 12:00:00 AM,71.146,,,,
602,08/04/15 01:00:00 AM,70.329,,,,
603,08/04/15 02:00:00 AM,69.300,,,,
604,08/04/15 03:00:00 AM,68.270,,,,
605,08/04/15 04:00:00 AM,67.372,,,,
606,08/04/15 05:00:00 AM,66.385,,,,
607,08/04/15 06:00:00 AM,65.530,,,,
608,08/04/15 07:00:00 AM,65.359,,,,
609,08/04/15 08:00:00 AM,65.959,,,,
610,08/04/15 09:00:00 AM,66.600,,,,
611,08/04/15 10:00:00 AM,66.643,,,,
612,08/04/15 11:00:00 AM,66.472,,,,
613,08/04/15 12:00:00 PM,67.158,,,,
614,08/04/15 01:00:00 PM,68.871,,,,
615,08/04/15 02:00:00 PM,69.771,,,,
616,08/04/15 03:00:00 PM,71.103,,,,
617,08/04/15 04:00:00 PM,72.653,,,,
618,08/04/15 05:00:00 PM,73.299,,,,
619,08/04/15 06:00:00 PM,72.912,,,,
620,08/04/15 07:00:00 PM,71.834,,,,
621,08/04/15 08:00:00 PM,70.459,,,,
622,08/04/15 09:00:00 PM,69.343,,,,
623,08/04/15 10:00:00 PM,68.227,,,,
624,08/04/15 11:00:00 PM,67.071,,,,
625,08/05/15 12:00:00 AM,65.916,,,,
626,08/05/15 01:00:00 AM,65.102,,,,
627,08/05/15 02:00:00 AM,64.632,,,,
628,08/05/15 03:00:00 AM,64.074,,,,
629,08/05/15 04:00:00 AM,63.133,,,,
630,08/05/15 05:00:00 AM,62.362,,,,
631,08/05/15 06:00:00 AM,61.547,,,,
632,08/05/15 07:00:00 AM,61.205,,,,
633,08/05/15 08:00:00 AM,61.419,,,,
634,08/05/15 09:00:00 AM,62.148,,,,
635,08/05/15 10:00:00 AM,63.347,,,,
636,08/05/15 11:00:00 AM,68.099,,,,
637,08/05/15 12:00:00 PM,73.861,,,,
638,08/05/15 01:00:00 PM,79.304,,,,
639,08/05/15 02:00:00 PM,82.486,,,,
640,08/05/15 03:00:00 PM,84.049,,,,
641,08/05/15 04:00:00 PM,83.779,,,,
642,08/05/15 05:00:00 PM,82.130,,,,
643,08/05/15 06:00:00 PM,78.996,,,,
644,08/05/15 07:00:00 PM,76.725,,,,
645,08/05/15 08:00:00 PM,74.770,,,,
646,08/05/15 09:00:00 PM,73.170,,,,
647,08/05/15 10:00:00 PM,71.533,,,,
648,08/05/15 11:00:00 PM,70.372,,,,
649,08/06/15 12:00:00 AM,69.042,,,,
650,08/06/15 01:00:00 AM,68.227,,,,
651,08/06/15 02:00:00 AM,67.842,,,,
652,08/06/15 03:00:00 AM,67.372,,,,
653,08/06/15 04:00:00 AM,66.772,,,,
654,08/06/15 05:00:00 AM,66.301,,,,
655,08/06/15 06:00:00 AM,65.788,,,,
656,08/06/15 07:00:00 AM,64.845,,,,
657,08/06/15 08:00:00 AM,65.316,,,,
658,08/06/15 09:00:00 AM,66.258,,,,
659,08/06/15 10:00:00 AM,68.356,,,,
660,08/06/15 11:00:00 AM,73.213,,,,
661,08/06/15 12:00:00 PM,77.464,,,,
662,08/06/15 01:00:00 PM,82.798,,,,
663,08/06/15 02:00:00 PM,84.407,,,,
664,08/06/15 03:00:00 PM,85.172,,,,
665,08/06/15 04:00:00 PM,84.857,,,,
666,08/06/15 05:00:00 PM,82.486,,,,
667,08/06/15 06:00:00 PM,79.831,,,,
668,08/06/15 07:00:00 PM,77.596,,,,
669,08/06/15 08:00:00 PM,75.681,,,,
670,08/06/15 09:00:00 PM,73.602,,,,
671,08/06/15 10:00:00 PM,71.361,,,,
672,08/06/15 11:00:00 PM,69.557,,,,
673,08/07/15 12:00:00 AM,68.013,,,,
674,08/07/15 01:00:00 AM,66.772,,,,
675,08/07/15 02:00:00 AM,65.273,,,,
676,08/07/15 03:00:00 AM,64.332,,,,
677,08/07/15 04:00:00 AM,63.433,,,,
678,08/07/15 05:00:00 AM,62.447,,,,
679,08/07/15 06:00:00 AM,62.577,,,,
680,08/07/15 07:00:00 AM,62.062,,,,
681,08/07/15 08:00:00 AM,63.048,,,,
682,08/07/15 09:00:00 AM,64.546,,,,
683,08/07/15 10:00:00 AM,66.214,,,,
684,08/07/15 11:00:00 AM,71.103,,,,
685,08/07/15 12:00:00 PM,76.419,,,,
686,08/07/15 01:00:00 PM,80.935,,,,
687,08/07/15 02:00:00 PM,82.931,,,,
688,08/07/15 03:00:00 PM,83.824,,,,
689,08/07/15 04:00:00 PM,83.736,,,,
690,08/07/15 05:00:00 PM,82.042,,,,
691,08/07/15 06:00:00 PM,79.788,,,,
692,08/07/15 07:00:00 PM,77.464,,,,
693,08/07/15 08:00:00 PM,75.637,,,,
694,08/07/15 09:00:00 PM,74.034,,,,
695,08/07/15 10:00:00 PM,72.653,,,,
696,08/07/15 11:00:00 PM,71.661,,,,
697,08/08/15 12:00:00 AM,70.673,,,,
698,08/08/15 01:00:00 AM,69.771,,,,
699,08/08/15 02:00:00 AM,68.956,,,,
700,08/08/15 03:00:00 AM,68.227,,,,
701,08/08/15 04:00:00 AM,67.757,,,,
702,08/08/15 05:00:00 AM,67.285,,,,
703,08/08/15 06:00:00 AM,66.686,,,,
704,08/08/15 07:00:00 AM,66.472,,,,
705,08/08/15 08:00:00 AM,66.729,,,,
706,08/08/15 09:00:00 AM,67.372,,,,
707,08/08/15 10:00:00 AM,68.614,,,,
708,08/08/15 11:00:00 AM,70.887,,,,
709,08/08/15 12:00:00 PM,75.290,,,,
710,08/08/15 01:00:00 PM,78.910,,,,
711,08/08/15 02:00:00 PM,82.976,,,,
712,08/08/15 03:00:00 PM,84.945,,,,
713,08/08/15 04:00:00 PM,84.990,,,,
714,08/08/15 05:00:00 PM,83.064,,,,
715,08/08/15 06:00:00 PM,80.713,,,,
716,08/08/15 07:00:00 PM,78.339,,,,
717,08/08/15 08:00:00 PM,76.550,,,,
718,08/08/15 09:00:00 PM,74.943,,,,
719,08/08/15 10:00:00 PM,73.342,,,,
720,08/08/15 11:00:00 PM,72.007,,,,
721,08/09/15 12:00:00 AM,70.716,,,,
722,08/09/15 01:00:00 AM,69.728,,,,
723,08/09/15 02:00:00 AM,68.999,,,,
724,08/09/15 03:00:00 AM,68.142,,,,
725,08/09/15 04:00:00 AM,67.329,,,,
726,08/09/15 05:00:00 AM,66.301,,,,
727,08/09/15 06:00:00 AM,65.916,,,,
728,08/09/15 07:00:00 AM,65.788,,,,
729,08/09/15 08:00:00 AM,66.000,,,,
730,08/09/15 09:00:00 AM,66.643,,,,
731,08/09/15 10:00:00 AM,67.714,,,,
732,08/09/15 11:00:00 AM,72.264,,,,
733,08/09/15 12:00:00 PM,77.160,,,,
734,08/09/15 01:00:00 PM,81.687,,,,
735,08/09/15 02:00:00 PM,84.542,,,,
736,08/09/15 03:00:00 PM,86.346,,,,
737,08/09/15 04:00:00 PM,86.572,,,,
738,08/09/15 05:00:00 PM,84.542,,,,
739,08/09/15 06:00:00 PM,81.687,,,,
740,08/09/15 07:00:00 PM,79.084,,,,
741,08/09/15 08:00:00 PM,76.811,,,,
742,08/09/15 09:00:00 PM,74.813,,,,
743,08/09/15 10:00:00 PM,73.170,,,,
744,08/09/15 11:00:00 PM,71.577,,,,
745,08/10/15 12:00:00 AM,70.243,,,,
746,08/10/15 01:00:00 AM,68.913,,,,
747,08/10/15 02:00:00 AM,67.798,,,,
748,08/10/15 03:00:00 AM,66.558,,,,
749,08/10/15 04:00:00 AM,65.574,,,,
750,08/10/15 05:00:00 AM,64.503,,,,
751,08/10/15 06:00:00 AM,63.561,,,,
752,08/10/15 07:00:00 AM,63.133,,,,
753,08/10/15 08:00:00 AM,63.390,,,,
754,08/10/15 09:00:00 AM,63.862,,,,
755,08/10/15 10:00:00 AM,65.059,,,,
756,08/10/15 11:00:00 AM,69.643,,,,
757,08/10/15 12:00:00 PM,74.295,,,,
758,08/10/15 01:00:00 PM,79.700,,,,
759,08/10/15 02:00:00 PM,82.353,,,,
760,08/10/15 03:00:00 PM,83.824,,,,
761,08/10/15 04:00:00 PM,82.976,,,,
762,08/10/15 05:00:00 PM,80.845,,,,
763,08/10/15 06:00:00 PM,79.392,,,,
764,08/10/15 07:00:00 PM,77.378,,,,
765,08/10/15 08:00:00 PM,75.767,,,,
766,08/10/15 09:00:00 PM,73.990,,,,
767,08/10/15 10:00:00 PM,72.394,,,,
768,08/10/15 11:00:00 PM,71.017,,,,
769,08/11/15 12:00:00 AM,69.814,,,,
770,08/11/15 01:00:00 AM,68.828,,,,
771,08/11/15 02:00:00 AM,67.885,,,,
772,08/11/15 03:00:00 AM,67.158,,,,
773,08/11/15 04:00:00 AM,66.600,,,,
774,08/11/15 05:00:00 AM,66.043,,,,
775,08/11/15 06:00:00 AM,65.530,,,,
776,08/11/15 07:00:00 AM,65.188,,,,
777,08/11/15 08:00:00 AM,65.102,,,,
778,08/11/15 09:00:00 AM,65.829,,,,
779,08/11/15 10:00:00 AM,67.199,,,,
780,08/11/15 11:00:00 AM,71.791,,,,
781,08/11/15 12:00:00 PM,76.028,,,,
782,08/11/15 01:00:00 PM,79.084,,,,
783,08/11/15 02:00:00 PM,81.997,,,,
784,08/11/15 03:00:00 PM,83.467,,,,
785,08/11/15 04:00:00 PM,83.242,,,,
786,08/11/15 05:00:00 PM,81.154,,,,
787,08/11/15 06:00:00 PM,78.953,,,,
788,08/11/15 07:00:00 PM,76.768,,,,
789,08/11/15 08:00:00 PM,75.117,,,,
790,08/11/15 09:00:00 PM,73.774,,,,
791,08/11/15 10:00:00 PM,72.480,,,,
792,08/11/15 11:00:00 PM,71.361,,,,
793,08/12/15 12:00:00 AM,70.243,,,,
794,08/12/15 01:00:00 AM,69.386,,,,
795,08/12/15 02:00:00 AM,68.614,,,,
796,08/12/15 03:00:00 AM,67.971,,,,
797,08/12/15 04:00:00 AM,67.329,,,,
798,08/12/15 05:00:00 AM,66.729,,,,
799,08/12/15 06:00:00 AM,66.130,,,,
800,08/12/15 07:00:00 AM,65.829,,,,
801,08/12/15 08:00:00 AM,66.043,,,,
802,08/12/15 09:00:00 AM,66.686,,,,
803,08/12/15 10:00:00 AM,67.842,,,,
804,08/12/15 11:00:00 AM,72.351,,,,
805,08/12/15 12:00:00 PM,77.770,,,,
806,08/12/15 01:00:00 PM,82.085,,,,
807,08/12/15 02:00:00 PM,84.900,,,,
808,08/12/15 03:00:00 PM,86.482,,,,
809,08/12/15 04:00:00 PM,86.256,,,,
810,08/12/15 05:00:00 PM,84.272,,,,
811,08/12/15 06:00:00 PM,81.909,,,,
812,08/12/15 07:00:00 PM,79.700,,,,
813,08/12/15 08:00:00 PM,77.945,,,,
814,08/12/15 09:00:00 PM,76.375,,,,
815,08/12/15 10:00:00 PM,74.856,,,,
816,08/12/15 11:00:00 PM,73.688,,,,
817,08/13/15 12:00:00 AM,72.739,,,,
818,08/13/15 01:00:00 AM,71.920,,,,
819,08/13/15 02:00:00 AM,71.146,,,,
820,08/13/15 03:00:00 AM,70.630,,,,
821,08/13/15 04:00:00 AM,70.072,,,,
822,08/13/15 05:00:00 AM,69.514,,,,
823,08/13/15 06:00:00 AM,69.213,,,,
824,08/13/15 07:00:00 AM,68.956,,,,
825,08/13/15 08:00:00 AM,68.828,,,,
826,08/13/15 09:00:00 AM,68.913,,,,
827,08/13/15 10:00:00 AM,69.901,,,,
828,08/13/15 11:00:00 AM,74.943,,,,
829,08/13/15 12:00:00 PM,79.788,,,,
830,08/13/15 01:00:00 PM,84.137,,,,
831,08/13/15 02:00:00 PM,86.936,,,,
832,08/13/15 03:00:00 PM,88.030,,,,
833,08/13/15 04:00:00 PM,87.665,,,,
834,08/13/15 05:00:00 PM,85.487,,,,
835,08/13/15 06:00:00 PM,83.109,,,,
836,08/13/15 07:00:00 PM,81.066,,,,
837,08/13/15 08:00:00 PM,79.084,,,,
838,08/13/15 09:00:00 PM,77.203,,,,
839,08/13/15 10:00:00 PM,75.551,,,,
840,08/13/15 11:00:00 PM,74.120,,,,
841,08/14/15 12:00:00 AM,72.783,,,,
842,08/14/15 01:00:00 AM,71.447,,,,
843,08/14/15 02:00:00 AM,70.158,,,,
844,08/14/15 03:00:00 AM,68.999,,,,
845,08/14/15 04:00:00 AM,67.885,,,,
846,08/14/15 05:00:00 AM,66.985,,,,
847,08/14/15 06:00:00 AM,66.000,,,,
848,08/14/15 07:00:00 AM,65.403,,,,
849,08/14/15 08:00:00 AM,65.359,,,,
850,08/14/15 09:00:00 AM,65.872,,,,
851,08/14/15 10:00:00 AM,66.985,,,,
852,08/14/15 11:00:00 AM,71.877,,,,
853,08/14/15 12:00:00 PM,76.854,,,,
854,08/14/15 01:00:00 PM,81.775,,,,
855,08/14/15 02:00:00 PM,85.397,,,,
856,08/14/15 03:00:00 PM,87.210,,,,
857,08/14/15 04:00:00 PM,87.210,,,,
858,08/14/15 05:00:00 PM,85.217,,,,
859,08/14/15 06:00:00 PM,82.753,,,,
860,08/14/15 07:00:00 PM,80.492,,,,
861,08/14/15 08:00:00 PM,78.514,,,,
862,08/14/15 09:00:00 PM,76.681,,,,
863,08/14/15 10:00:00 PM,75.117,,,,
864,08/14/15 11:00:00 PM,73.818,,,,
865,08/15/15 12:00:00 AM,72.783,,,,
866,08/15/15 01:00:00 AM,71.877,,,,
867,08/15/15 02:00:00 AM,71.060,,,,
868,08/15/15 03:00:00 AM,70.416,,,,
869,08/15/15 04:00:00 AM,69.728,,,,
870,08/15/15 05:00:00 AM,69.129,,,,
871,08/15/15 06:00:00 AM,68.527,,,,
872,08/15/15 07:00:00 AM,68.185,,,,
873,08/15/15 08:00:00 AM,68.099,,,,
874,08/15/15 09:00:00 AM,68.527,,,,
875,08/15/15 10:00:00 AM,69.814,,,,
876,08/15/15 11:00:00 AM,73.818,,,,
877,08/15/15 12:00:00 PM,78.910,,,,
878,08/15/15 01:00:00 PM,83.556,,,,
879,08/15/15 02:00:00 PM,86.981,,,,
880,08/15/15 03:00:00 PM,88.718,,,,
881,08/15/15 04:00:00 PM,88.167,,,,
882,08/15/15 05:00:00 PM,85.532,,,,
883,08/15/15 06:00:00 PM,82.530,,,,
884,08/15/15 07:00:00 PM,78.865,,,,
885,08/15/15 08:00:00 PM,76.332,,,,
886,08/15/15 09:00:00 PM,74.899,,,,
887,08/15/15 10:00:00 PM,73.731,,,,
888,08/15/15 11:00:00 PM,72.997,,,,
889,08/16/15 12:00:00 AM,72.178,,,,
890,08/16/15 01:00:00 AM,71.620,,,,
891,08/16/15 02:00:00 AM,70.930,,,,
892,08/16/15 03:00:00 AM,70.029,,,,
893,08/16/15 04:00:00 AM,69.213,,,,
894,08/16/15 05:00:00 AM,68.527,,,,
895,08/16/15 06:00:00 AM,67.586,,,,
896,08/16/15 07:00:00 AM,66.558,,,,
897,08/16/15 08:00:00 AM,65.959,,,,
898,08/16/15 09:00:00 AM,66.000,,,,
899,08/16/15 10:00:00 AM,66.729,,,,
900,08/16/15 11:00:00 AM,68.400,,,,
901,08/16/15 12:00:00 PM,70.416,,,,
902,08/16/15 01:00:00 PM,72.653,,,,
903,08/16/15 02:00:00 PM,76.681,,,,
904,08/16/15 03:00:00 PM,78.427,,,,
905,08/16/15 04:00:00 PM,78.208,,,,
906,08/16/15 05:00:00 PM,76.899,,,,
907,08/16/15 06:00:00 PM,75.117,,,,
908,08/16/15 07:00:00 PM,73.213,,,,
909,08/16/15 08:00:00 PM,71.361,,,,
910,08/16/15 09:00:00 PM,70.115,,,,
911,08/16/15 10:00:00 PM,69.042,,,,
912,08/16/15 11:00:00 PM,67.757,,,,
913,08/17/15 12:00:00 AM,66.643,,,,
914,08/17/15 01:00:00 AM,65.530,,,,
915,08/17/15 02:00:00 AM,64.503,,,,
916,08/17/15 03:00:00 AM,64.117,,,,
917,08/17/15 04:00:00 AM,63.648,,,,
918,08/17/15 05:00:00 AM,63.048,,,,
919,08/17/15 06:00:00 AM,62.447,,,,
920,08/17/15 07:00:00 AM,61.720,,,,
921,08/17/15 08:00:00 AM,61.419,,,,
922,08/17/15 09:00:00 AM,61.761,,,,
923,08/17/15 10:00:00 AM,62.919,,,,
924,08/17/15 11:00:00 AM,63.775,,,,
925,08/17/15 12:00:00 PM,64.546,,,,
926,08/17/15 01:00:00 PM,65.359,,,,
927,08/17/15 02:00:00 PM,66.729,,,,
928,08/17/15 03:00:00 PM,69.471,,,,
929,08/17/15 04:00:00 PM,70.543,,,,
930,08/17/15 05:00:00 PM,70.759,,,,
931,08/17/15 06:00:00 PM,69.728,,,,
932,08/17/15 07:00:00 PM,68.400,,,,
933,08/17/15 08:00:00 PM,67.028,,,,
934,08/17/15 09:00:00 PM,66.000,,,,
935,08/17/15 10:00:00 PM,65.017,,,,
936,08/17/15 11:00:00 PM,64.418,,,,
937,08/18/15 12:00:00 AM,63.819,,,,
938,08/18/15 01:00:00 AM,61.633,,,,
939,08/18/15 02:00:00 AM,61.162,,,,
940,08/18/15 03:00:00 AM,59.959,,,,
941,08/18/15 04:00:00 AM,58.498,,,,
942,08/18/15 05:00:00 AM,57.850,,,,
943,08/18/15 06:00:00 AM,57.850,,,,
944,08/18/15 07:00:00 AM,57.722,,,,
945,08/18/15 08:00:00 AM,57.636,,,,
946,08/18/15 09:00:00 AM,58.152,,,,
947,08/18/15 10:00:00 AM,58.411,,,,
948,08/18/15 11:00:00 AM,58.798,,,,
949,08/18/15 12:00:00 PM,59.056,,,,
950,08/18/15 01:00:00 PM,59.445,,,,
951,08/18/15 02:00:00 PM,59.830,,,,
952,08/18/15 03:00:00 PM,60.132,,,,
953,08/18/15 04:00:00 PM,60.818,,,,
954,08/18/15 05:00:00 PM,60.604,,,,
955,08/18/15 06:00:00 PM,60.303,,,,
956,08/18/15 07:00:00 PM,59.830,,,,
957,08/18/15 08:00:00 PM,59.099,,,,
958,08/18/15 09:00:00 PM,58.498,,,,
959,08/18/15 10:00:00 PM,57.936,,,,
960,08/18/15 11:00:00 PM,57.333,,,,
961,08/19/15 12:00:00 AM,56.728,,,,
962,08/19/15 01:00:00 AM,56.165,,,,
963,08/19/15 02:00:00 AM,55.776,,,,
964,08/19/15 03:00:00 AM,55.386,,,,
965,08/19/15 04:00:00 AM,55.038,,,,
966,08/19/15 05:00:00 AM,54.604,,,,
967,08/19/15 06:00:00 AM,54.082,,,,
968,08/19/15 07:00:00 AM,53.994,,,,
969,08/19/15 08:00:00 AM,54.082,,,,
970,08/19/15 09:00:00 AM,54.604,,,,
971,08/19/15 10:00:00 AM,55.558,,,,
972,08/19/15 11:00:00 AM,58.023,,,,
973,08/19/15 12:00:00 PM,60.647,,,,
974,08/19/15 01:00:00 PM,63.048,,,,
975,08/19/15 02:00:00 PM,64.717,,,,
976,08/19/15 03:00:00 PM,65.230,,,,
977,08/19/15 04:00:00 PM,65.959,,,,
978,08/19/15 05:00:00 PM,65.059,,,,
979,08/19/15 06:00:00 PM,63.990,,,,
980,08/19/15 07:00:00 PM,62.661,,,,
981,08/19/15 08:00:00 PM,61.419,,,,
982,08/19/15 09:00:00 PM,60.089,,,,
983,08/19/15 10:00:00 PM,58.885,,,,
984,08/19/15 11:00:00 PM,57.979,,,,
985,08/20/15 12:00:00 AM,57.117,,,,
986,08/20/15 01:00:00 AM,56.383,,,,
987,08/20/15 02:00:00 AM,55.819,,,,
988,08/20/15 03:00:00 AM,55.342,,,,
989,08/20/15 04:00:00 AM,55.125,,,,
990,08/20/15 05:00:00 AM,54.648,,,,
991,08/20/15 06:00:00 AM,54.343,,,,
992,08/20/15 07:00:00 AM,54.126,,,,
993,08/20/15 08:00:00 AM,54.255,,,,
994,08/20/15 09:00:00 AM,54.604,,,,
995,08/20/15 10:00:00 AM,55.819,,,,
996,08/20/15 11:00:00 AM,59.099,,,,
997,08/20/15 12:00:00 PM,62.062,,,,
998,08/20/15 01:00:00 PM,64.931,,,,
999,08/20/15 02:00:00 PM,67.199,,,,
1000,08/20/15 03:00:00 PM,68.871,,,,
1001,08/20/15 04:00:00 PM,69.300,,,,
1002,08/20/15 05:00:00 PM,68.400,,,,
1003,08/20/15 06:00:00 PM,67.114,,,,
1004,08/20/15 07:00:00 PM,65.658,,,,
1005,08/20/15 08:00:00 PM,64.033,,,,
1006,08/20/15 09:00:00 PM,62.533,,,,
1007,08/20/15 10:00:00 PM,61.290,,,,
1008,08/20/15 11:00:00 PM,60.217,,,,
1009,08/21/15 12:00:00 AM,59.272,,,,
1010,08/21/15 01:00:00 AM,58.582,,,,
1011,08/21/15 02:00:00 AM,57.807,,,,
1012,08/21/15 03:00:00 AM,57.247,,,,
1013,08/21/15 04:00:00 AM,56.642,,,,
1014,08/21/15 05:00:00 AM,56.295,,,,
1015,08/21/15 06:00:00 AM,55.949,,,,
1016,08/21/15 07:00:00 AM,55.733,,,,
1017,08/21/15 08:00:00 AM,56.035,,,,
1018,08/21/15 09:00:00 AM,56.815,,,,
1019,08/21/15 10:00:00 AM,58.066,,,,
1020,08/21/15 11:00:00 AM,61.248,,,,
1021,08/21/15 12:00:00 PM,64.375,,,,
1022,08/21/15 01:00:00 PM,67.413,,,,
1023,08/21/15 02:00:00 PM,69.901,,,,
1024,08/21/15 03:00:00 PM,71.877,,,,
1025,08/21/15 04:00:00 PM,72.480,,,,
1026,08/21/15 05:00:00 PM,71.748,,,,
1027,08/21/15 06:00:00 PM,70.887,,,,
1028,08/21/15 07:00:00 PM,69.771,,,,
1029,08/21/15 08:00:00 PM,68.313,,,,
1030,08/21/15 09:00:00 PM,66.814,,,,
1031,08/21/15 10:00:00 PM,65.745,,,,
1032,08/21/15 11:00:00 PM,65.017,,,,
1033,08/22/15 12:00:00 AM,64.375,,,,
1034,08/22/15 01:00:00 AM,63.819,,,,
1035,08/22/15 02:00:00 AM,63.090,,,,
1036,08/22/15 03:00:00 AM,62.276,,,,
1037,08/22/15 04:00:00 AM,61.333,,,,
1038,08/22/15 05:00:00 AM,60.089,,,,
1039,08/22/15 06:00:00 AM,59.014,,,,
1040,08/22/15 07:00:00 AM,58.582,,,,
1041,08/22/15 08:00:00 AM,58.798,,,,
1042,08/22/15 09:00:00 AM,59.486,,,,
1043,08/22/15 10:00:00 AM,60.303,,,,
1044,08/22/15 11:00:00 AM,62.319,,,,
1045,08/22/15 12:00:00 PM,64.674,,,,
1046,08/22/15 01:00:00 PM,67.627,,,,
1047,08/22/15 02:00:00 PM,69.985,,,,
1048,08/22/15 03:00:00 PM,70.759,,,,
1049,08/22/15 04:00:00 PM,70.158,,,,
1050,08/22/15 05:00:00 PM,68.698,,,,
1051,08/22/15 06:00:00 PM,66.900,,,,
1052,08/22/15 07:00:00 PM,65.017,,,,
1053,08/22/15 08:00:00 PM,63.433,,,,
1054,08/22/15 09:00:00 PM,62.019,,,,
1055,08/22/15 10:00:00 PM,60.733,,,,
1056,08/22/15 11:00:00 PM,59.529,,,,
1057,08/23/15 12:00:00 AM,58.195,,,,
1058,08/23/15 01:00:00 AM,56.988,,,,
1059,08/23/15 02:00:00 AM,55.602,,,,
1060,08/23/15 03:00:00 AM,54.691,,,,
1061,08/23/15 04:00:00 AM,53.559,,,,
1062,08/23/15 05:00:00 AM,52.641,,,,
1063,08/23/15 06:00:00 AM,51.544,,,,
1064,08/23/15 07:00:00 AM,50.974,,,,
1065,08/23/15 08:00:00 AM,50.752,,,,
1066,08/23/15 09:00:00 AM,50.621,,,,
1067,08/23/15 10:00:00 AM,51.148,,,,
1068,08/23/15 11:00:00 AM,55.081,,,,
1069,08/23/15 12:00:00 PM,59.959,,,,
1070,08/23/15 01:00:00 PM,65.230,,,,
1071,08/23/15 02:00:00 PM,69.343,,,,
1072,08/23/15 03:00:00 PM,71.877,,,,
1073,08/23/15 04:00:00 PM,72.523,,,,
1074,08/23/15 05:00:00 PM,71.317,,,,
1075,08/23/15 06:00:00 PM,69.901,,,,
1076,08/23/15 07:00:00 PM,68.356,,,,
1077,08/23/15 08:00:00 PM,66.686,,,,
1078,08/23/15 09:00:00 PM,65.145,,,,
1079,08/23/15 10:00:00 PM,63.475,,,,
1080,08/23/15 11:00:00 PM,62.062,,,,
1081,08/24/15 12:00:00 AM,60.904,,,,
1082,08/24/15 01:00:00 AM,59.572,,,,
1083,08/24/15 02:00:00 AM,58.712,,,,
1084,08/24/15 03:00:00 AM,57.765,,,,
1085,08/24/15 04:00:00 AM,56.858,,,,
1086,08/24/15 05:00:00 AM,56.165,,,,
1087,08/24/15 06:00:00 AM,55.386,,,,
1088,08/24/15 07:00:00 AM,54.820,,,,
1089,08/24/15 08:00:00 AM,54.561,,,,
1090,08/24/15 09:00:00 AM,54.820,,,,
1091,08/24/15 10:00:00 AM,55.429,,,,
1092,08/24/15 11:00:00 AM,58.669,,,,
1093,08/24/15 12:00:00 PM,62.875,,,,
1094,08/24/15 01:00:00 PM,67.372,,,,
1095,08/24/15 02:00:00 PM,71.146,,,,
1096,08/24/15 03:00:00 PM,73.774,,,,
1097,08/24/15 04:00:00 PM,74.727,,,,
1098,08/24/15 05:00:00 PM,74.077,,,,
1099,08/24/15 06:00:00 PM,73.040,,,,
